mention_id,entity_name,entity_type,chunk_id,section_id,context_snippet
M09840,Dante,Person,1981-04-16_Pat_50,,"the after life; which brings us back to Dante + the Commedia. to the ""ontological evo"
M09841,Jesus,Person,1981-04-16_Pat_50,,rpose of the Messianic mission!). note: Jesus' psyche after his death resurrected + r
M09842,God,Person,1981-04-16_Pat_50,,"it"" or ""Paraclete"" would not need to be God to produce God (as the resulting two-ps"
M09843,Holy Spirit,Person,1981-04-16_Pat_50,,"ected + returning to the Eleven as the ""Holy Spirit"" or ""Paraclete"" would not need to be Go"
M09844,Plato,Person,1981-04-16_Pat_50,,"r etc - all that sort of S-F stuff way, Plato's anamnesis is so-to-speak read backwar"
M09845,Spinoza,Person,1981-04-16_Pat_50,,nce up the axis; It's all governed - as Spinoza taught - by natural law; viz: if you ha
M09846,Thomas,Person,1981-04-16_Pat_50,,set. + it would make me dreaming self; Thomas is
M09847,UBIK,Work,1981-04-16_Pat_50,,"was (astonishingly) a realization that ""Ubik"" the novel was true in terms of the con"
M09848,Ubik,Work,1981-04-16_Pat_50,,"was (astonishingly) a realization that ""Ubik"" the novel was true in terms of the con"
M09849,TEARS,Work,1981-04-16_Pat_50,,"ded, + with the scriptural material in ""Tears."" as in ""Finnegans wake"" the Acts mater"
M09850,EXEGESIS,Work,1981-04-16_Pat_50,,"would not belong"" in a sense this whole exegesis which is an attempt to explain 2-3-74 +"
M09851,Bible,Work,1981-04-16_Pat_50,,"+ the real world is here as a book, the Bible I know how this works because. I used +"
M09852,Acts,Work,1981-04-16_Pat_50,,"in ""Tears."" as in ""Finnegans wake"" the Acts material in ""Tears"" is the real world i"
M09853,Dante,Person,1981-04-16_Pat_51,,"the after life; which brings us back to Dante + the Commedia. to the ""ontological evo"
M09854,Christ,Person,1981-04-16_Pat_51,,"s a man + not God or the Holy Spirit or Christ. Well, the dreamer wakes up + is a man."
M09855,God,Person,1981-04-16_Pat_51,,"itious psyche pouring in is a man + not God or the Holy Spirit or Christ. Well, the"
M09856,Holy Spirit,Person,1981-04-16_Pat_51,,"he pouring in is a man + not God or the Holy Spirit or Christ. Well, the dreamer wakes up +"
M09857,Aristotle,Person,1981-04-16_Pat_51,,work backward from effect to cause like Aristotle's prime mover). (Thus when it was I cal
M09858,Plotinus,Person,1981-04-16_Pat_51,,in some ultra level of reality This ala Plotinus or the Gnostic I heavens. totally expla
M09859,Thomas,Person,1981-04-16_Pat_51,,"set. + it would make me dreaming self; Thomas is PKD, Thomas"" asleep + dreaming he is"
M09860,Firebright,Person,1981-04-16_Pat_51,,esiding over its own birth initially as Firebright the mysterious embryo but now Thus the
M09861,Fat,Person,1981-04-16_Pat_51,,"s"" + is speci fically identified as ""H. Fat's progeny highly evolved."") Hence when"
M09862,VALIS,Person,1981-04-16_Pat_51,,rime mover). (Thus when it was I called Valis - I saw - as what present pretextual ca
M09863,Sophia,Person,1981-04-16_Pat_51,,"voice; + (2) resembles my notion of St. Sophia However, from a more reasonable stand‐"
M09864,Angel Archer,Person,1981-04-16_Pat_51,,e homoplasmate.) + have I not perceived angel Archer as supremely rational? This for me woul
M09865,UBIK,Work,1981-04-16_Pat_51,,"from ""Ubik"" wherein (the paradism) the ""accidents"""
M09866,Ubik,Work,1981-04-16_Pat_51,,"from ""Ubik"" wherein (the paradism) the ""accidents"""
M09867,VALIS,Work,1981-04-16_Pat_51,,rime mover). (Thus when it was I called Valis - I saw - as what present pretextual ca
M09868,Valis,Work,1981-04-16_Pat_51,,rime mover). (Thus when it was I called Valis - I saw - as what present pretextual ca
M09869,TEARS,Work,1981-04-16_Pat_51,,"nly would explain the Acts material in ""Tears""? The Holy Spirit didn't put it there;"
M09870,Bible,Work,1981-04-16_Pat_51,,"the past, 70 AD; I saw the world of the Bible."" now, herein fits ""He causes things to"
M09871,Acts,Work,1981-04-16_Pat_51,,"this is of the in-rush of the world of Acts AD 70 in toto, a month later, the world"
M09872,Christopher,Person,1981-04-16_Pat_52,,reperformance of the Lord's supper with Christopher fits in with all this. Perhaps most rem
M09873,Nixon,Person,1981-04-16_Pat_52,,"their past, our present. Esp. vis-a-vis Nixon Have t not deliberately put ""answers in"
M09874,Jesus,Person,1981-04-16_Pat_52,,w God justified me by his grace through Jesus Christ made a current event (the passio
M09875,Christ,Person,1981-04-16_Pat_52,,justified me by his grace through Jesus Christ made a current event (the passion + cru
M09876,God,Person,1981-04-16_Pat_52,,"o about Chrissy was transferred to me (""God struck me with a beam of pink light"")."
M09877,Holy Spirit,Person,1981-04-16_Pat_52,,"'s psyche in The Ditheon dream; not the Holy Spirit. is human, the other half of you, who i"
M09878,Plotinus,Person,1981-04-16_Pat_52,,in some ultra level of reality This ala Plotinus or the Gnostic I heavens. totally expla
M09879,Jung,Person,1981-04-16_Pat_52,,ut with incompleteness (perhaps this is Jung's influence on me.) But I believe that
M09880,Thomas,Person,1981-04-16_Pat_52,,e's the big question: Does this explain Thomas + why he had trouble with the car all t
M09881,Firebright,Person,1981-04-16_Pat_52,,"es us, uses us."" Then it already exists Firebright. Something placed permanently in me ""Th"
M09882,VALIS,Person,1981-04-16_Pat_52,,"rbation""). Have I not repeatedly said, ""Valis was the effect of something itself unse"
M09883,Angel Archer,Person,1981-04-16_Pat_52,,me. Last night the idea came to me that angel Archer is no my soul but the completed person
M09884,UBIK,Work,1981-04-16_Pat_52,,"when wrote ""Tears"" + probably earlier (""Ubik""?) He was triggered to be disinhibited"
M09885,Ubik,Work,1981-04-16_Pat_52,,"when wrote ""Tears"" + probably earlier (""Ubik""?) He was triggered to be disinhibited"
M09886,VALIS,Work,1981-04-16_Pat_52,,"rbation""). Have I not repeatedly said, ""Valis was the effect of something itself unse"
M09887,Valis,Work,1981-04-16_Pat_52,,"rbation""). Have I not repeatedly said, ""Valis was the effect of something itself unse"
M09888,TEARS,Work,1981-04-16_Pat_52,,"as was already in me in '70 when wrote ""Tears"" + probably earlier (""Ubik""?) He was tr"
M09889,EXEGESIS,Work,1981-04-16_Pat_52,,s it is this pain: that I write on this exegesis year after year not to figure out what
M09890,Bible,Work,1981-04-16_Pat_52,,ucifixion + resurrection) 1) true. (The Bible is the real world.) 7 2) It is now (con
M09891,Acts,Work,1981-04-16_Pat_52,,"mple for + of the Holy Spirit my seeing Acts as now is the work of the Holy Spirit,"
M09892,Revelation,Work,1981-04-16_Pat_52,,that it was justification- is in itself revelation of the same kind as 2-3-74 plus such re
M09893,Christ,Person,1981-04-16_Pat_53,,this completion is (or resembles) being Christ being perfect (Hence the adventitious p
M09894,God,Person,1981-04-16_Pat_53,,"reached its end, suddenly, by an act of God; the person has been searching for his"
M09895,Holy Spirit,Person,1981-04-16_Pat_53,,"is precisely this that what we call the Holy spirit operates to surmount, to break; in I bi"
M09896,Heidegger,Person,1981-04-16_Pat_53,,"p. 249 future (this sounds so much like Heidegger!) are all these ""androids"" to be regard"
M09897,Jung,Person,1981-04-16_Pat_53,,ut with incompleteness (perhaps this is Jung's influence on me.) But I believe that
M09898,Beethoven,Person,1981-04-16_Pat_53,,ve surmounting not precisely what makes Beethoven the paradigm of it all (the act klarung
M09899,Eckhart,Person,1981-04-16_Pat_53,,levels of evolution o consciousness (v. Eckhart). (then the meta s K228 abstraction is
M09900,VALIS,Person,1981-04-16_Pat_53,,", via the accretions. That which + term Valis is the antithesis of entropy; define Va"
M09901,Logos,Person,1981-04-16_Pat_53,,k specifically identifies itself as the Logos completion of a system would seem to en
M09902,Angel Archer,Person,1981-04-16_Pat_53,,wed to ossified - or to stay ossified - angel archer never would have come to be (Sein). is-
M09903,UBIK,Work,1981-04-16_Pat_53,,"k Ubi regenerate itself ex nihilo. In ""Ubik"" specifically combats - is the antagoni"
M09904,Ubik,Work,1981-04-16_Pat_53,,"k Ubi regenerate itself ex nihilo. In ""Ubik"" specifically combats - is the antagoni"
M09905,VALIS,Work,1981-04-16_Pat_53,,", via the accretions. That which + term Valis is the antithesis of entropy; define Va"
M09906,Valis,Work,1981-04-16_Pat_53,,", via the accretions. That which + term Valis is the antithesis of entropy; define Va"
M09907,Androids,Work,1981-04-16_Pat_53,,"2000 years ago). Have the others - i.e. androids - become stuck along (229 the way, ossi"
M09908,TEARS,Work,1981-04-16_Pat_53,,"rage + flow. E.g. the Acts material in ""Tears"" is negentropy per se Here is a ""messag"
M09909,Bible,Work,1981-04-16_Pat_53,,+ yet the very instrument of this - the Bible which is intrinsically alive (v. my not
M09910,Torah,Work,1981-04-16_Pat_53,,"messages - so my 3 stages of scripture (Torah, N.T. + now what I call recom binant un"
M09911,Acts,Work,1981-04-16_Pat_53,,"nfo processing storage + flow. E.g. the Acts material in ""Tears"" is negentropy per s"
M09912,Revelation,Work,1981-04-16_Pat_53,,itself revelation of the same kind as 2-3-74 plus such re
M09913,Pat,Person,1981-04-16_Pat_54,,+ 2 times (as I say in my post cards to pat). Time is not real (I say that too). Th
M09914,Jesus,Person,1981-04-16_Pat_54,,"an psyches."" Is it at all possible that Jesus was man/God by reason of possessing the"
M09915,Christ,Person,1981-04-16_Pat_54,,ation par excellence of the presence of Christ. I called this insight my payoff insigh
M09916,God,Person,1981-04-16_Pat_54,,s it at all possible that Jesus was man/God by reason of possessing the right two h
M09917,Holy Spirit,Person,1981-04-16_Pat_54,,"henomenon of emergence. Now, I view the Holy Spirit as breaking ossified states (in individ"
M09918,Plato,Person,1981-04-16_Pat_54,,which itself I is a way of organizing - Plato's whole point vis-a-vis recovery of the
M09919,Aristotle,Person,1981-04-16_Pat_54,,enides) to having Logos (at the time of aristotle) was disasterous + the true Fall; noein
M09920,Parmenides,Person,1981-04-16_Pat_54,,s fall from being Logos (at the time of Parmenides) to having Logos (at the time of aristo
M09921,Heidegger,Person,1981-04-16_Pat_54,,"ss + knowledge, not assent to doctrine. Heidegger shows that this fall from being Logos ("
M09922,Augustine,Person,1981-04-16_Pat_54,,"ended, Eckhart is the best example, but Augustine + Erigona are Okay, too). My post cards"
M09923,Eckhart,Person,1981-04-16_Pat_54,,"on by which the Forms are comprehended, Eckhart is the best example, but Augustine + Er"
M09924,Thomas,Person,1981-04-16_Pat_54,,incarn nation is not involved vis-a-vis Thomas Thomas was created by the meta-abstract
M09925,VALIS,Person,1981-04-16_Pat_54,,ordered systems move toward disorder is Valis moving backward in time? I had that imp
M09926,Logos,Person,1981-04-16_Pat_54,,k specifically identifies itself as the Logos completion of a system would seem to en
M09927,UBIK,Work,1981-04-16_Pat_54,,"k Ubi regenerate itself ex nihilo. In ""Ubik"" specifically combats - is the antagoni"
M09928,Ubik,Work,1981-04-16_Pat_54,,"k Ubi regenerate itself ex nihilo. In ""Ubik"" specifically combats - is the antagoni"
M09929,VALIS,Work,1981-04-16_Pat_54,,ordered systems move toward disorder is Valis moving backward in time? I had that imp
M09930,Valis,Work,1981-04-16_Pat_54,,ordered systems move toward disorder is Valis moving backward in time? I had that imp
M09931,TEARS,Work,1981-04-16_Pat_54,,"rage + flow. E.g. the Acts material in ""Tears"" is negentropy per se Here is a ""messag"
M09932,Acts,Work,1981-04-16_Pat_54,,"nfo processing storage + flow. E.g. the Acts material in ""Tears"" is negentropy per s"
M09933,Christ,Person,1981-04-16_Pat_55,,"ostolic Xtian - but the not the time of Christ time following Christ, of the hidden, i"
M09934,God,Person,1981-04-16_Pat_55,,"cial, as anselm; onto‐ logical proof of God shows: it is but it can't be good theor"
M09935,Plato,Person,1981-04-16_Pat_55,,"t Gods mr. back,"" as Heidegger puts it. Plato, meet Mo. Heidegger. Plato was the last"
M09936,Aristotle,Person,1981-04-16_Pat_55,,enides) to having Logos (at the time of aristotle) was disasterous + the true Fall; noein
M09937,Parmenides,Person,1981-04-16_Pat_55,,s fall from being Logos (at the time of Parmenides) to having Logos (at the time of aristo
M09938,Heidegger,Person,1981-04-16_Pat_55,,"ss + knowledge, not assent to doctrine. Heidegger shows that this fall from being Logos ("
M09939,Beethoven,Person,1981-04-16_Pat_55,,"elocity; so for them time has stopped). Beethoven, in + by his evolving music, each stage"
M09940,VALIS,Person,1981-04-16_Pat_55,,"l) is exactly mein what I have done - I Valis, its relation to us + to world is exact"
M09941,Logos,Person,1981-04-16_Pat_55,,idegger shows that this fall from being Logos (at the time of Parmenides) to having L
M09942,UBIK,Work,1981-04-16_Pat_55,,"n any case it should be considered. in ""Ubik"" I figured out that (1) II the past is"
M09943,Ubik,Work,1981-04-16_Pat_55,,"n any case it should be considered. in ""Ubik"" I figured out that (1) II the past is"
M09944,VALIS,Work,1981-04-16_Pat_55,,"l) is exactly mein what I have done - I Valis, its relation to us + to world is exact"
M09945,Valis,Work,1981-04-16_Pat_55,,"l) is exactly mein what I have done - I Valis, its relation to us + to world is exact"
M09946,Androids,Work,1981-04-16_Pat_55,,"y no longer move into the future. - the androids, the ossified dead ends they are not ac"
M09947,MAZE OF DEATH,Work,1981-04-16_Pat_55,,"s + to world is exactly as depicted in ""Maze of death"" âž€ + this leads to ""Frozen Journey"" w"
M09948,Maze of Death,Work,1981-04-16_Pat_55,,"s + to world is exactly as depicted in ""Maze of death"" âž€ + this leads to ""Frozen Journey"" w"
M09949,TEARS,Work,1981-04-16_Pat_55,,"247 which wrote the Acts material into ""Tears""! the AI voice is from outside, just as"
M09950,Bible,Work,1981-04-16_Pat_55,,"unciter's helpful messages; + it is the Bible. His message, reveal to theire the trut"
M09951,Acts,Work,1981-04-16_Pat_55,,", based on perception, that the time of Acts (or the Gospels) is indeed now + is ind"
M09952,Christ,Person,1981-04-16_Pat_56,,"ly new to me having to do with (1) what Christ is; + (2) how ""acheived,"" that is, what"
M09953,God,Person,1981-04-16_Pat_56,,did on the grounds that (1) I followed God's law; + (2) his law takes precedence o
M09954,Plato,Person,1981-04-16_Pat_56,,arting crucially + radically from (say) Plato's view of the relation between the eter
M09955,Beethoven,Person,1981-04-16_Pat_56,,one thing). So it could be argued that Beethoven's genius lay precisely in the fact that
M09956,Mozart,Person,1981-04-16_Pat_56,,t that - not that he wrote great music; mozart wrote great music - but that each compo
M09957,VALIS,Person,1981-04-16_Pat_56,,enders (or identifies) the MMSK - hence Valis - as negentropy qua negentropy with all
M09958,Angel Archer,Person,1981-04-16_Pat_56,,"BTA"" would succeed-do its job - only if Angel archer were totally real, + for me to view bor"
M09959,VALIS,Work,1981-04-16_Pat_56,,enders (or identifies) the MMSK - hence Valis - as negentropy qua negentropy with all
M09960,Valis,Work,1981-04-16_Pat_56,,enders (or identifies) the MMSK - hence Valis - as negentropy qua negentropy with all
M09961,Torah,Work,1981-04-16_Pat_56,,egard to this now consider my notion of Torah to N.T. to infinitude of recombinant me
M09962,Revelation,Work,1981-04-16_Pat_56,,ce after all just it itself - + not its revelation to us is evolving. + further I maintain
M09963,Genesis,Work,1981-04-16_Pat_56,,"rings on"" or ""causes"" Christ or Christo genesis. Yes, that is the word: Christogenesis"
M09964,Christ,Person,1981-04-16_Pat_57,,"e ""Messenger"" vision: through + in + by Christ (justification by surrogation). However"
M09965,God,Person,1981-04-16_Pat_57,,"uld be of course Ditheon. As I view it, God adds to your mind (psyche) the missing"
M09966,Jung,Person,1981-04-16_Pat_57,,"achieve (or receives the Ditheon state, Jung's individuation or integration of the o"
M09967,Thomas,Person,1981-04-16_Pat_57,,"titious psyche can be injected. +, like Thomas, angel is ex nihilo + in a very real se"
M09968,VALIS,Person,1981-04-16_Pat_57,,"of it: 2-3-74 was its view my writing ""Valis + ""BTA birth. I as growing expressions"
M09969,Logos,Person,1981-04-16_Pat_57,,"tiated In human form, so perhaps she is Logos (viewed associate her I'd reason or wis"
M09970,Angel Archer,Person,1981-04-16_Pat_57,,aps Edgar barefort. The Ditheon concept Angel Archer is related pertains to 2-3-74. to 2-3-7
M09971,VALIS,Work,1981-04-16_Pat_57,,"of it: 2-3-74 was its view my writing ""Valis + ""BTA birth. I as growing expressions"
M09972,Valis,Work,1981-04-16_Pat_57,,"of it: 2-3-74 was its view my writing ""Valis + ""BTA birth. I as growing expressions"
M09973,DIVINE INVASION,Work,1981-04-16_Pat_57,,"h ""scanner"" + from there to ""Valis"" to ""divine invasion"" + then to ""BTA"" + the proposed ""oul in"
M09974,Divine Invasion,Work,1981-04-16_Pat_57,,"h ""scanner"" + from there to ""Valis"" to ""divine invasion"" + then to ""BTA"" + the proposed ""oul in"
M09975,Acts,Work,1981-04-16_Pat_57,,was not there before is there now + it acts to complement what was there that in it
M09976,Revelation,Work,1981-04-16_Pat_57,,it or if he has it is not a factor. The revelation about my act vis-a-vis covenant House s
M09977,Christ,Person,1981-04-16_Pat_58,,ely believe. Thus God justifies through Christ's sacrifice (what I call justification
M09978,God,Person,1981-04-16_Pat_58,,"t he did it but he had a lawful reasona God makes the guilty man, the sinful man, j"
M09979,Holy Spirit,Person,1981-04-16_Pat_58,,on + resurrection 270 are made - by the Holy Spirit - no longer an historical event in the
M09980,EXEGESIS,Work,1981-04-16_Pat_58,,"night.) + felt such pain - because the exegesis over. + I knew it. +, as I wrote, the r"
M09981,Revelation,Work,1981-04-16_Pat_58,,tion by surrogation as in the messenger revelation-vision) + this is applied to the person
M09982,Jesus,Person,1981-04-16_Pat_59,,exactly as depicted in the Gospels when Jesus reproaches the disciples This indeed is
M09983,Christ,Person,1981-04-16_Pat_59,,"ent way of stating that one believes in Christ that he died for our sins, etc, + diffe"
M09984,God,Person,1981-04-16_Pat_59,,""" somehow relate to each other. Did not God himself last nov it speak of our life h"
M09985,Holy Spirit,Person,1981-04-16_Pat_59,,+ different even from the action of the Holy Spirit in rendering it contemporaneous + appli
M09986,Plato,Person,1981-04-16_Pat_59,,"hat I call ""common essence"" even beyond Plato's Forms, going all the way to what char"
M09987,Spinoza,Person,1981-04-16_Pat_59,,"ommon structure? Now, this fits in with Spinoza + his denial of res extensal, + fits in"
M09988,VALIS,Person,1981-04-16_Pat_59,,ultimate expression in my perception of Valis (later on) in which plural objects were
M09989,VALIS,Work,1981-04-16_Pat_59,,ultimate expression in my perception of Valis (later on) in which plural objects were
M09990,Valis,Work,1981-04-16_Pat_59,,ultimate expression in my perception of Valis (later on) in which plural objects were
M09991,Bible,Work,1981-04-16_Pat_59,,"istorical spatiotemporal set but to the Bible, in which cak i (2-74 was my meta-abstr"
M09992,Acts,Work,1981-04-16_Pat_59,,"That this is really the time + place of Acts? + ""Acts"" refers not to an historical s"
M09993,God,Person,1981-04-16_Pat_60,,"nalism, + would realize you were seeing God or God's will: a single will expressed"
M09994,Holy Spirit,Person,1981-04-16_Pat_60,,cle was do to my being justified of the Holy Spirit. Vide note p. 287 (sub were talking abo
M09995,Plato,Person,1981-04-16_Pat_60,,-abstraction properly understood beyond Plato's eide; + (2) pertains 6) points The t
M09996,Spinoza,Person,1981-04-16_Pat_60,,is sole creature whose the universe (as Spinoza supposes) body is but that body is only
M09997,Thomas,Person,1981-04-16_Pat_60,,iplicity of selves. which would explain Thomas. Note: this also fits in with what I ha
M09998,VALIS,Person,1981-04-16_Pat_60,,oints The t to what I saw that I called Valis - into plural partitioning that space p
M09999,UBIK,Work,1981-04-16_Pat_60,,"this does fit Lem's paradigm based on ""Ubik""! As a recent dream told me: a voice sa"
M10000,Ubik,Work,1981-04-16_Pat_60,,"this does fit Lem's paradigm based on ""Ubik""! As a recent dream told me: a voice sa"
M10001,VALIS,Work,1981-04-16_Pat_60,,oints The t to what I saw that I called Valis - into plural partitioning that space p
M10002,Valis,Work,1981-04-16_Pat_60,,oints The t to what I saw that I called Valis - into plural partitioning that space p
M10003,Bible,Work,1981-04-16_Pat_60,,ture I keep having the feeling that the Bible is the real world (in contrast to what
M10004,Revelation,Work,1981-04-16_Pat_60,,"en, is only the antechamber to the true revelation - something that (if it was Valis in me"
M10005,Jesus,Person,1981-04-16_Pat_61,,divorcing him from the he is historical Jesus but not entirely. Christ the topic of t
M10006,Christ,Person,1981-04-16_Pat_61,,"""BTA."" the specifically + precisely to Christ. books of the Valis trilogy analyze wha"
M10007,Holy Spirit,Person,1981-04-16_Pat_61,,robably this was no my mind; it was the Holy Spirit who (it is said) operates backward from
M10008,Plato,Person,1981-04-16_Pat_61,,"e,"" + ""two places"" - which brings us to Plato's form theory. Specifically the idea of"
M10009,Aristotle,Person,1981-04-16_Pat_61,,"f blind, deterministic efficient cause, aristotle's prime mover + final cause operates so"
M10010,Empedocles,Person,1981-04-16_Pat_61,,"ne of assent, initiative + cooperation (Empedocles Krasis, perhaps, where eros rules). Or,"
M10011,VALIS,Person,1981-04-16_Pat_61,,mation - out of which the perception of Valis arises - hinging on the initial meta-ab
M10012,Sophia,Person,1981-04-16_Pat_61,,"s just discussed: he is there the child Sophia. One can say, Christ is the character c"
M10013,VALIS,Work,1981-04-16_Pat_61,,mation - out of which the perception of Valis arises - hinging on the initial meta-ab
M10014,Valis,Work,1981-04-16_Pat_61,,mation - out of which the perception of Valis arises - hinging on the initial meta-ab
M10015,Laura,Person,1981-04-16_Pat_62,,to I speak of the android as lacking a Laura soul (in contrast to the authentic huma
M10016,Dante,Person,1981-04-16_Pat_62,,d into one of the 3 ascending levels of Dante's commedia. Android: human:: human: dit
M10017,Jesus,Person,1981-04-16_Pat_62,,divorcing him from the he is historical Jesus but not entirely. Christ the topic of t
M10018,Christ,Person,1981-04-16_Pat_62,,"""BTA."" the specifically + precisely to Christ. books of the Valis trilogy analyze wha"
M10019,Heidegger,Person,1981-04-16_Pat_62,,lly different (in for example ways that Heidegger expresses)? the qualitative difference
M10020,Jung,Person,1981-04-16_Pat_62,,sed for the true spiritual purpose that jung correctly saw as its genuine + covert g
M10021,Thomas,Person,1981-04-16_Pat_62,,st (the person whose mind is invaded by Thomas [tim). Christ did not enter me + I did
M10022,VALIS,Person,1981-04-16_Pat_62,,"lly + precisely to Christ. books of the Valis trilogy analyze what 3 Christ is, how a"
M10023,Sophia,Person,1981-04-16_Pat_62,,"s just discussed: he is there the child Sophia. One can say, Christ is the character c"
M10024,Angel Archer,Person,1981-04-16_Pat_62,,ast to the authentic human); I speak of angel archer as my soul. This + may relate to 2-3-74
M10025,VALIS,Work,1981-04-16_Pat_62,,"lly + precisely to Christ. books of the Valis trilogy analyze what 3 Christ is, how a"
M10026,Valis,Work,1981-04-16_Pat_62,,"lly + precisely to Christ. books of the Valis trilogy analyze what 3 Christ is, how a"
M10027,Torah,Work,1981-04-16_Pat_62,,"iz: for the first period [of the law or Torah] there were fixed rules, in the second"
M10028,Christ,Person,1981-04-16_Pat_63,,ntal despot; in the 2nd age a wise man (Christ) who is leader; in the 3rd age a young
M10029,God,Person,1981-04-16_Pat_63,,(as well as the slavery of the first). God in the first age is conceived of as jus
M10030,Holy Spirit,Person,1981-04-16_Pat_63,,as the power to justify the guilty. The Holy Spirit makes Christ's sacrifice contemporaneou
M10031,Plato,Person,1981-04-16_Pat_63,,rally the supra-temporal constants that Plato posited (the eide) but whose existence
M10032,Thomas,Person,1981-04-16_Pat_63,,"the difference - distinction- between ""Thomas"" + Valis: ""Thomas"" is the right hemisph"
M10033,Firebright,Person,1981-04-16_Pat_63,,"irth of the soul,"" the Golden flower or firebright, due to the ""hierogamy, the chemical we"
M10034,VALIS,Person,1981-04-16_Pat_63,,"of a playful God (so I have long noted Valis' playfulness) is the new disclosure, as"
M10035,Sophia,Person,1981-04-16_Pat_63,,"this form appears in the O.T. as Hagia Sophia, God's ""darling + delight"" who note the"
M10036,VALIS,Work,1981-04-16_Pat_63,,"of a playful God (so I have long noted Valis' playfulness) is the new disclosure, as"
M10037,Valis,Work,1981-04-16_Pat_63,,"of a playful God (so I have long noted Valis' playfulness) is the new disclosure, as"
M10038,DIVINE INVASION,Work,1981-04-16_Pat_63,,"save me; as I correctly speak of it in ""Divine invasion"" this is justification by surrogation."
M10039,Divine Invasion,Work,1981-04-16_Pat_63,,"save me; as I correctly speak of it in ""Divine invasion"" this is justification by surrogation."
M10040,Torah,Work,1981-04-16_Pat_63,,"iz: for the first period [of the law or Torah] there were fixed rules, in the second"
M10041,Revelation,Work,1981-04-16_Pat_63,,"as the constant always shown, love. The revelation to me of a playful God (so I have long"
M10042,Pinky,Person,1981-04-16_Pat_64,,"9) as is the passion + death ""Valis"" of Pinky The trophy dream: the white part: on mu"
M10043,Christ,Person,1981-04-16_Pat_64,,"of Xtianity; it is central. God through Christ, has the power to justify the guilty. T"
M10044,God,Person,1981-04-16_Pat_64,,"otal corpus of Xtianity; it is central. God through Christ, has the power to justif"
M10045,Holy Spirit,Person,1981-04-16_Pat_64,,as the power to justify the guilty. The Holy Spirit makes Christ's sacrifice contemporaneou
M10046,Augustine,Person,1981-04-16_Pat_64,,"ine using Xtian technogy, they found it Augustine probably was the first I out to figure"
M10047,Mani,Person,1981-04-16_Pat_64,,e first I out to figure it out - due to mani who down brought us the real truth. Rel
M10048,VALIS,Person,1981-04-16_Pat_64,,"rld. computer, pure intelligence; it is Valis simply saw what is there, as 4, so-to-s"
M10049,Logos,Person,1981-04-16_Pat_64,,"is not real real but Ubik is, + Ubik is Logos/YHWH. Likewise Valis in ""Valis."" et Val"
M10050,Angel Archer,Person,1981-04-16_Pat_64,,"seems oney ure in us (317 My corpuscri angel archer: the rational soul. Yes, but more: the"
M10051,UBIK,Work,1981-04-16_Pat_64,,"er of fake world by means of info. (1) ""Ubik."" (2) 2-3-74 hence ""Valis."" + ""Joint."""
M10052,Ubik,Work,1981-04-16_Pat_64,,"er of fake world by means of info. (1) ""Ubik."" (2) 2-3-74 hence ""Valis."" + ""Joint."""
M10053,VALIS,Work,1981-04-16_Pat_64,,"rld. computer, pure intelligence; it is Valis simply saw what is there, as 4, so-to-s"
M10054,Valis,Work,1981-04-16_Pat_64,,"rld. computer, pure intelligence; it is Valis simply saw what is there, as 4, so-to-s"
M10055,DIVINE INVASION,Work,1981-04-16_Pat_64,,"me; as I correctly speak of it in ""Divine invasion"" this is justification by surrogation."
M10056,Divine Invasion,Work,1981-04-16_Pat_64,,"me; as I correctly speak of it in ""Divine invasion"" this is justification by surrogation."
M10057,TEARS,Work,1981-04-16_Pat_64,,"the Holy Mother church's signature in ""Tears."" Als ob nihil obsta This is the (no da"
M10058,Acts,Work,1981-04-16_Pat_64,,"hich he explains ""Tears"" - that is, the acts materi in it. As with God's strategy, t"
M10059,Parsifal,Work,1981-04-16_Pat_64,,"acted, not just Hence, as it ""act 3 of ""Parsifal""! says in the EB article on protestanti"
M10060,Christ,Person,1981-04-16_Pat_65,,my prior writing which was speculative. Christ died for me here + now. For me (as I sa
M10061,God,Person,1981-04-16_Pat_65,,intelligible unique complex the mind of God in of ideas (322 It is one lovely intri
M10062,Holy Spirit,Person,1981-04-16_Pat_65,,ically a (the) miraculous action of the Holy Spirit whose job it is to render the vicarious
M10063,Pythagoras,Person,1981-04-16_Pat_65,,2 It is one lovely intricate structure: Pythagoras' kosmos. For my mind basically (primari
M10064,Thomas,Person,1981-04-16_Pat_65,,"udging thinking faculty - expressed as ""Thomas"" another self, + so it is - buried in m"
M10065,VALIS,Person,1981-04-16_Pat_65,,"ition in my exegesis, so it (+ much of ""Valis"") is so-to-speak pre-2-74 pre the ""meta"
M10066,Logos,Person,1981-04-16_Pat_65,,"reaking of the the in-breaking rational Logos is ot K323 of my rational, judging thin"
M10067,Angel Archer,Person,1981-04-16_Pat_65,,"my thinking faculty - pure reason - is angel Archer (or put another way, angel Archer is my"
M10068,VALIS,Work,1981-04-16_Pat_65,,"ition in my exegesis, so it (+ much of ""Valis"") is so-to-speak pre-2-74 pre the ""meta"
M10069,Valis,Work,1981-04-16_Pat_65,,"ition in my exegesis, so it (+ much of ""Valis"") is so-to-speak pre-2-74 pre the ""meta"
M10070,TEARS,Work,1981-04-16_Pat_65,,"is verified + by the Acts material in ""Tears."""
M10071,EXEGESIS,Work,1981-04-16_Pat_65,,"+ I am still using this intuition in my exegesis, so it (+ much of ""Valis"") is so-to-spe"
